,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,hour,weekend,weekday
9033,40.753,-73.97800000000002,40.742,-74.005,11,1,1
24182,40.722,-73.997,40.705,-73.933,21,1,1
402,40.716,-74.007,40.76300000000001,-73.979,7,1,1
60213,40.758,-73.938,40.758,-73.938,17,2,2
19286,40.773,-73.869,40.751999999999995,-73.97399999999998,20,1,1
57163,40.783,-73.97800000000002,40.768,-73.982,11,2,2
57925,40.733000000000004,-73.98100000000002,40.76,-73.973,10,1,1
29331,40.733000000000004,-73.987,40.754,-73.976,15,1,1
60926,40.751,-73.994,40.75,-73.973,22,1,1
17681,40.772,-73.982,40.760999999999996,-73.998,22,1,1
21443,40.755,-73.992,40.759,-73.994,16,1,1
54016,40.746,-73.975,40.832,-73.889,16,1,1
33668,40.717,-74.008,40.760999999999996,-73.968,12,1,1
40349,40.707,-74.007,40.762,-73.98,8,1,1
23451,40.774,-73.957,40.754,-73.977,6,1,1
44356,40.749,-73.992,40.739000000000004,-73.987,8,1,1
48129,40.751,-73.991,40.747,-73.98100000000002,17,1,1
33932,40.796,-73.969,40.805,-73.94,15,1,1
16994,40.749,-73.993,40.765,-73.956,15,1,1
55481,40.765,-73.96600000000002,40.765,-73.954,7,2,2
23119,40.778,-73.95100000000002,40.773,-73.946,9,1,1
41754,40.731,-73.991,40.716,-74.014,18,1,1
39426,40.757,-73.915,40.757,-73.915,22,1,1
60199,40.756,-73.998,40.792,-73.944,2,1,1
50644,40.736999999999995,-73.99,40.738,-74.008,14,1,1
51631,40.771,-73.98,40.774,-73.96300000000002,6,1,1
24701,40.721,-73.98899999999998,40.708,-73.955,2,1,1
16924,40.735,-74.007,40.687,-73.94800000000002,1,1,1
40692,40.741,-74.002,40.764,-73.975,10,1,1
4370,40.757,-73.976,40.757,-73.976,9,1,1
56930,40.742,-74.005,40.742,-73.985,14,1,1
59436,40.766,-73.955,40.774,-73.872,14,1,1
2912,40.766,-73.92,40.758,-73.916,20,1,1
53350,40.768,-73.964,40.74800000000001,-73.98899999999998,17,1,1
43461,40.751,-73.992,40.749,-73.982,21,1,1
23769,40.758,-74.001,40.751,-73.994,12,1,1
16929,40.760999999999996,-73.985,40.715,-74.016,8,1,1
47488,40.757,-73.97,40.779,-73.96,19,1,1
23378,40.762,-73.986,40.695,-73.983,14,1,1
35300,40.768,-73.956,40.751,-73.991,13,1,1
56236,40.725,-74.00399999999998,40.775,-73.91,5,1,1
39585,40.771,-73.96,40.772,-73.979,11,1,1
42099,40.745,-73.999,40.744,-73.99,9,1,1
58182,40.77,-73.866,40.766,-73.983,13,1,1
17558,40.775,-73.965,40.764,-73.97,7,1,1
54923,40.645,-73.783,40.723,-73.827,14,1,1
60798,40.868,-73.919,40.645,-73.77600000000002,5,1,1
22708,40.759,-73.986,40.75,-73.994,6,1,1
22817,40.768,-73.956,40.76,-73.965,14,1,1
27255,40.74,-73.986,40.821999999999996,-73.947,23,1,1
42332,40.741,-73.998,40.744,-74.006,18,1,1
32970,40.647,-73.79,40.708,-74.014,17,1,1
60293,40.778,-73.946,40.76,-73.984,23,1,1
54815,40.754,-73.979,40.772,-73.965,11,1,1
35540,40.797,-73.97,40.793,-73.975,16,1,1
28093,40.744,-73.97399999999998,40.741,-73.99,14,1,1
37264,40.762,-73.93,40.707,-74.005,10,1,1
17150,40.728,-73.988,40.718,-74.003,9,1,1
52305,40.793,-73.94,40.785,-73.949,15,1,1
12841,40.759,-73.99600000000002,40.798,-73.96300000000002,13,1,1
54633,40.72,-73.988,40.777,-73.98899999999998,0,1,1
35133,40.751999999999995,-73.97,40.722,-73.998,13,1,1
58634,40.774,-73.982,40.79,-73.975,20,1,1
30932,40.768,-73.929,40.759,-73.968,19,1,1
9666,40.754,-73.988,40.728,-73.979,18,1,1
36222,40.722,-74.005,40.677,-73.877,1,1,1
52173,40.751999999999995,-73.993,40.756,-74.002,17,1,1
34621,40.751,-73.994,40.755,-73.986,19,2,2
47785,40.723,-73.997,40.63800000000001,-73.956,5,1,1
14715,40.742,-74.007,40.727,-74.009,8,1,1
43429,40.753,-73.97399999999998,40.708,-74.012,18,1,1
16553,40.775999999999996,-73.94800000000002,40.758,-73.97,18,1,1
31150,40.641999999999996,-73.789,40.73,-74.002,22,1,1
35486,40.719,-73.99,40.724000000000004,-73.98,0,1,1
50727,40.782,-73.975,40.775,-73.983,7,1,1
8591,40.779,-73.988,40.76300000000001,-73.98,9,1,1
60739,40.757,-73.993,40.666,-73.988,0,1,1
11617,40.765,-73.955,40.781,-73.952,19,1,1
29500,40.724000000000004,-73.988,40.734,-73.998,6,1,1
49596,40.732,-73.985,40.719,-74.005,20,1,1
7535,40.734,-73.984,40.739000000000004,-73.991,14,1,1
39872,40.735,-73.99,40.735,-73.986,13,1,1
41890,40.643,-73.78699999999998,40.641999999999996,-73.78699999999998,21,1,1
52578,40.754,-73.985,40.718,-73.964,15,1,1
49698,40.736,-73.98899999999998,40.749,-73.982,20,1,1
38787,40.751,-73.991,40.759,-73.98899999999998,0,1,1
9388,40.75,-73.991,40.759,-73.988,16,1,1
60704,40.76300000000001,-73.985,40.775,-73.982,21,1,1
47457,40.832,-73.943,40.812,-73.952,2,1,1
36154,40.722,-73.98899999999998,40.735,-73.98,15,2,2
60697,40.726,-73.992,40.734,-74.002,17,1,1
9889,40.719,-73.985,40.718,-74.0,22,1,1
48162,40.74,-74.008,40.74,-74.006,23,1,1
5963,40.751999999999995,-73.977,40.785,-73.952,8,1,1
36404,40.760999999999996,-73.986,40.768,-73.993,14,1,1
55828,40.787,-73.97800000000002,40.827,-73.903,3,1,1
26621,40.766999999999996,-73.953,40.768,-73.959,10,1,1
36328,40.765,-73.992,40.758,-73.988,2,1,1
9938,40.645,-73.777,40.845,-73.902,23,1,1
28372,40.769,-73.863,40.832,-73.827,10,1,1
35404,40.779,-73.988,40.760999999999996,-73.971,16,1,1
30508,40.734,-73.97800000000002,40.758,-73.97399999999998,11,1,1
40686,40.76300000000001,-73.982,40.755,-73.97399999999998,12,1,1
7052,40.775999999999996,-73.982,40.775,-73.97800000000002,21,1,1
24975,40.645,-73.782,40.759,-73.99600000000002,0,1,1
2099,40.716,-74.014,40.714,-73.997,19,1,1
42814,40.711999999999996,-73.967,40.711999999999996,-73.967,21,1,1
14897,40.749,-73.991,40.73,-73.988,8,1,1
23592,40.72,-74.005,40.708,-74.00399999999998,9,1,1
19411,40.645,-73.782,40.779,-73.96,15,1,1
39368,40.757,-73.98899999999998,40.771,-73.867,5,1,1
281,40.766,-73.967,40.868,-73.918,17,1,1
475,40.764,-73.986,40.775999999999996,-73.99,20,1,1
42580,40.753,-73.993,40.757,-73.97800000000002,9,1,1
27676,40.76300000000001,-73.98,40.743,-74.007,18,1,1
37710,40.731,-73.98100000000002,40.724000000000004,-73.979,4,1,1
1763,40.758,-73.965,40.74800000000001,-73.97399999999998,12,1,1
19769,40.75,-74.005,40.751999999999995,-73.969,16,1,1
28153,40.769,-73.982,40.773,-73.986,19,1,1
9814,40.768,-73.921,40.726,-73.805,1,1,1
42097,40.78,-73.955,40.777,-73.946,19,1,1
60937,40.758,-73.967,40.755,-73.973,6,1,1
54278,40.742,-73.998,40.741,-73.998,0,1,1
53283,40.768,-73.969,40.766999999999996,-73.916,22,1,1
30174,40.774,-73.875,40.78,-73.946,15,1,1
55795,40.760999999999996,-73.936,40.751,-73.979,7,1,1
8838,40.741,-74.005,40.735,-73.994,20,1,1
30812,40.715,-73.832,40.724000000000004,-73.794,10,1,1
32165,40.768,-73.969,40.775,-73.96300000000002,13,1,1
5095,40.759,-73.98,40.733000000000004,-74.002,1,1,1
36113,40.69300000000001,-73.967,40.692,-73.987,2,1,1
17383,40.73,-73.98100000000002,40.713,-73.99600000000002,3,1,1
33699,40.727,-73.991,40.795,-73.944,3,1,1
53340,40.78,-73.955,40.777,-73.962,17,1,1
31012,40.768,-73.98100000000002,40.762,-73.968,5,1,1
35929,40.744,-73.98,40.762,-73.967,14,1,1
54410,40.753,-73.98100000000002,40.74800000000001,-73.983,9,1,1
34446,40.647,-73.79,40.744,-73.993,19,1,1
21368,40.792,-73.965,40.788000000000004,-73.954,8,1,1
28858,40.753,-73.973,40.758,-73.97,14,1,1
20780,40.74800000000001,-73.97800000000002,40.741,-73.987,8,1,1
17051,40.751999999999995,-73.987,40.753,-73.979,6,1,1
21432,40.741,-73.999,40.788000000000004,-73.944,18,1,1
2629,40.757,-73.977,40.783,-73.971,20,1,1
16621,40.733000000000004,-73.99600000000002,40.692,-73.967,9,1,1
49062,40.733000000000004,-73.991,40.729,-73.995,13,1,1
24831,40.74,-74.002,40.786,-73.976,18,1,1
14561,40.789,-73.97800000000002,40.835,-73.949,10,1,1
2431,40.78,-73.944,40.778,-73.977,21,1,1
53726,40.738,-73.988,40.745,-73.995,19,1,1
29634,40.773,-73.946,40.742,-73.986,5,1,1
46472,40.775,-73.985,40.778,-73.98,14,1,1
41696,40.727,-74.0,40.74,-73.993,0,1,1
11110,40.756,-73.977,40.762,-73.973,10,1,1
21298,40.760999999999996,-73.995,40.741,-74.009,23,1,1
19452,40.726,-73.99,40.715,-73.987,21,1,1
2668,40.779,-73.956,40.702,-73.993,21,1,1
59229,40.759,-73.965,40.759,-73.976,7,1,1
22143,40.782,-73.956,40.746,-73.993,16,1,1
50634,40.75,-73.995,40.751999999999995,-73.976,11,1,1
2365,40.76,-73.972,40.744,-73.988,19,1,1
20199,40.762,-73.984,40.775,-73.98899999999998,18,1,1
10844,40.762,-73.979,40.777,-73.977,22,1,1
21302,40.755,-73.987,40.749,-73.992,14,1,1
31716,40.732,-74.00399999999998,40.728,-73.999,15,1,1
14622,40.75,-73.991,40.758,-73.982,6,1,1
17219,40.728,-73.988,40.728,-74.0,18,1,1
16099,40.772,-73.961,40.726,-73.955,21,1,1
43559,40.784,-73.94800000000002,40.779,-73.97800000000002,18,1,1
8110,40.769,-73.863,40.722,-73.997,16,1,1
674,40.778,-73.957,40.771,-73.96,15,1,1
33823,40.756,-73.97,40.757,-73.915,11,1,1
39075,40.685,-73.97800000000002,40.663000000000004,-73.96300000000002,0,1,1
25319,40.791,-73.943,40.794000000000004,-73.949,15,1,1
33057,40.751,-73.994,40.76300000000001,-73.98899999999998,21,1,1
35973,40.771,-73.964,40.734,-73.99,20,1,1
28106,40.733000000000004,-74.003,40.755,-73.993,0,1,1
28197,40.756,-73.99,40.758,-73.96300000000002,22,1,1
1861,40.760999999999996,-73.991,40.754,-73.984,8,1,1
49490,40.76300000000001,-73.97,40.775999999999996,-73.984,11,1,1
57542,40.774,-73.87,40.76,-73.968,20,1,1
16241,40.787,-73.972,40.778,-73.955,22,1,1
40088,40.771,-73.866,40.86,-73.887,11,1,1
19795,40.774,-73.874,40.766999999999996,-73.953,23,1,1
35633,40.743,-73.977,40.734,-73.991,15,1,1
3667,40.766,-73.983,40.777,-73.976,3,1,1
41492,40.765,-73.97399999999998,40.766,-73.965,16,1,1
10278,40.778,-73.949,40.782,-73.949,21,1,1
27809,40.755,-73.984,40.768,-73.862,10,1,1
44104,40.756,-73.998,40.716,-73.993,17,1,1
25589,40.760999999999996,-73.972,40.74800000000001,-73.97399999999998,1,1,1
30616,40.762,-73.97800000000002,40.743,-73.997,19,1,1
33428,40.781,-73.958,40.773,-73.982,9,1,1
13103,40.77,-73.98100000000002,40.757,-73.973,20,1,1
43388,40.779,-73.945,40.779,-73.956,11,1,1
8711,40.751999999999995,-73.99,40.726,-74.001,15,1,1
15378,40.751999999999995,-73.97800000000002,40.751,-74.006,9,2,2
20031,40.745,-73.979,40.756,-73.962,7,1,1
20174,40.764,-73.988,40.75,-73.995,12,1,1
49679,40.757,-73.968,40.77,-73.983,20,1,1
8494,40.75,-73.98899999999998,40.76,-73.988,16,1,1
7935,40.724000000000004,-73.988,40.731,-73.983,16,1,1
53311,40.72,-73.986,40.747,-73.971,1,1,1
20003,40.757,-73.987,40.757,-73.99,21,1,1
54574,40.753,-73.97800000000002,40.717,-74.015,16,1,1
57052,40.73,-73.993,40.741,-73.982,21,1,1
36502,40.722,-73.986,40.707,-74.00399999999998,4,1,1
47678,40.76,-73.97,40.753,-73.975,16,4,4
645,40.775,-73.957,40.781,-73.983,21,1,1
10787,40.760999999999996,-73.999,40.745,-73.991,19,1,1
9104,40.751999999999995,-73.976,40.775,-73.954,17,1,1
18248,40.774,-73.873,40.734,-73.98,13,1,1
24862,40.732,-73.988,40.727,-73.994,20,1,1
23543,40.764,-73.972,40.764,-73.96300000000002,13,1,1
21952,40.755,-73.971,40.753,-73.993,1,1,1
4249,40.764,-73.979,40.743,-74.00399999999998,19,1,1
15944,40.799,-73.96300000000002,40.795,-73.972,18,1,1
32641,40.724000000000004,-73.993,40.714,-73.99600000000002,22,1,1
54790,40.747,-73.984,40.751,-73.97399999999998,12,1,1
47620,40.711,-74.009,40.703,-74.01100000000002,12,1,1
50963,40.751,-73.991,40.816,-73.895,13,1,1
57848,40.76300000000001,-73.982,40.747,-73.982,13,1,1
25106,40.734,-73.999,40.728,-73.982,21,1,1
16038,40.765,-73.992,40.77,-73.95100000000002,16,1,1
18990,40.762,-73.96300000000002,40.76300000000001,-73.967,20,1,1
46688,40.751,-73.979,40.742,-73.976,14,1,1
51387,40.754,-73.97,40.747,-73.994,22,1,1
15874,40.773,-73.965,40.755,-73.975,14,1,1
54005,40.707,-74.00399999999998,40.722,-73.98899999999998,2,1,1
56686,40.749,-73.976,40.762,-73.96,20,1,1
35703,40.744,-74.007,40.732,-73.984,3,1,1
25251,40.726,-73.995,40.734,-73.993,14,1,1
24217,40.744,-73.98,40.749,-73.991,5,1,1
10761,40.721,-73.988,40.744,-73.992,23,1,1
50977,40.722,-73.985,40.736999999999995,-73.984,23,1,1
49428,40.778,-73.979,40.778,-73.979,10,1,1
19982,40.73,-74.0,40.716,-74.00399999999998,1,1,1
28845,40.755,-73.984,40.74800000000001,-73.993,9,1,1
32609,40.773,-73.956,40.751999999999995,-73.975,12,1,1
39898,40.743,-73.99600000000002,40.715,-73.992,22,1,1
45882,40.771,-73.983,40.705999999999996,-74.013,9,1,1
15299,40.783,-73.955,40.755,-73.982,12,1,1
13992,40.724000000000004,-73.95100000000002,40.721,-73.956,1,1,1
39613,40.742,-73.98100000000002,40.75,-73.983,22,1,1
52051,40.777,-73.953,40.787,-73.941,18,1,1
6537,40.73,-73.99,40.756,-73.973,3,1,1
45005,40.751999999999995,-73.99,40.74800000000001,-73.979,19,1,1
18083,40.75,-73.971,40.775,-73.92,9,1,1
30284,40.743,-74.0,40.75,-73.995,21,1,1
37192,40.764,-73.969,40.783,-73.955,7,1,1
52383,40.76300000000001,-73.972,40.756,-73.973,19,1,1
34540,40.74800000000001,-73.98899999999998,40.742,-73.97800000000002,16,1,1
20781,40.76300000000001,-73.97800000000002,40.749,-73.991,16,1,1
26215,40.788000000000004,-73.97800000000002,40.771,-73.957,20,1,1
27146,40.808,-73.964,40.775,-73.964,16,1,1
11864,40.738,-73.992,40.758,-73.985,12,1,1
44670,40.74,-73.891,40.747,-73.889,3,1,1
20353,40.722,-73.997,40.766,-73.983,20,1,1
58561,40.762,-73.979,40.777,-73.983,10,1,1
47499,40.736999999999995,-73.997,40.756,-73.962,9,1,1
60395,40.742,-74.00399999999998,40.732,-73.97399999999998,3,1,1
27847,40.751999999999995,-73.976,40.743,-73.983,16,1,1
7314,40.760999999999996,-73.991,40.653,-73.962,3,1,1
45934,40.681,-73.975,40.771,-73.982,0,1,1
16698,40.714,-73.999,40.723,-73.991,3,1,1
20213,40.72,-73.98899999999998,40.689,-73.975,3,1,1
32684,40.759,-73.965,40.760999999999996,-73.987,15,1,1
49241,40.751999999999995,-73.973,40.775999999999996,-73.961,15,1,1
38492,40.819,-73.961,40.811,-73.961,22,1,1
2914,40.762,-73.967,40.766999999999996,-73.954,15,1,1
46796,40.745,-73.979,40.738,-74.007,19,1,1
57321,40.785,-73.94800000000002,40.796,-73.941,5,1,1
50170,40.716,-74.009,40.69300000000001,-73.991,15,1,1
13585,40.76,-73.98100000000002,40.759,-73.971,10,1,1
15470,40.78,-73.955,40.786,-73.955,12,1,1
52541,40.735,-73.994,40.722,-73.998,17,1,1
34511,40.751999999999995,-74.001,40.765,-73.985,6,1,1
10318,40.675,-74.001,40.707,-74.005,8,1,1
39189,40.779,-73.97800000000002,40.757,-73.991,22,1,1
12392,40.754,-73.97800000000002,40.76300000000001,-73.972,22,1,1
34467,40.756,-73.979,40.772,-73.962,12,1,1
31952,40.75,-73.988,40.762,-73.977,14,1,1
16140,40.778,-73.979,40.769,-73.956,19,1,1
46307,40.641999999999996,-73.788,40.825,-73.881,15,1,1
8074,40.74800000000001,-74.0,40.741,-73.994,13,1,1
10212,40.760999999999996,-73.961,40.766999999999996,-73.98,18,1,1
47681,40.762,-73.96600000000002,40.786,-73.943,3,1,1
3682,40.739000000000004,-74.008,40.734,-74.006,21,1,1
9055,40.777,-73.979,40.760999999999996,-73.975,7,1,1
752,40.765,-73.992,40.787,-73.953,20,1,1
32044,40.782,-73.954,40.741,-73.99,12,1,1
18588,40.738,-73.988,40.739000000000004,-73.987,20,1,1
8086,40.74,-73.995,40.764,-73.988,0,1,1
11769,40.777,-73.98899999999998,40.768,-73.982,22,1,1
45023,40.765,-73.983,40.779,-73.987,20,1,1
55065,40.76300000000001,-73.959,40.726,-73.997,8,1,1
46455,40.73,-73.99,40.74800000000001,-73.982,1,1,1
1370,40.719,-73.98899999999998,40.711999999999996,-73.959,0,1,1
36311,40.739000000000004,-73.98,40.725,-73.97800000000002,22,1,1
20318,40.760999999999996,-74.0,40.753,-73.99,10,1,1
30891,40.75,-74.005,40.768,-73.983,18,1,1
10502,40.751999999999995,-73.975,40.756,-73.96600000000002,12,1,1
11709,40.782,-73.956,40.771,-73.95100000000002,18,1,1
47266,40.751999999999995,-73.994,40.751999999999995,-74.005,9,1,1
34450,40.721,-74.001,40.7,-73.945,14,1,1
8985,40.738,-74.00399999999998,40.672,-73.973,21,1,1
39344,40.781,-73.976,40.775999999999996,-73.982,14,1,1
8114,40.744,-73.973,40.771,-73.992,10,1,1
6111,40.77,-73.957,40.764,-73.923,23,1,1
16341,40.646,-73.791,40.760999999999996,-73.984,21,1,1
56796,40.74800000000001,-73.983,40.756,-74.002,16,1,1
10535,40.754,-73.988,40.751,-73.984,18,1,1
52461,40.74800000000001,-73.985,40.756,-73.985,22,1,1
38173,40.749,-73.982,40.787,-73.953,22,1,1
9434,40.75,-74.003,40.755,-73.991,13,1,1
45874,40.788000000000004,-73.975,40.755,-73.971,12,1,1
22125,40.749,-73.98,40.759,-73.972,20,1,1
8828,40.736999999999995,-73.993,40.749,-73.992,21,1,1
24152,40.735,-73.995,40.714,-74.009,20,1,1
33441,40.745,-73.988,40.649,-73.782,15,1,1
22861,40.755,-73.973,40.756,-73.983,22,1,1
53735,40.765,-73.97399999999998,40.751,-73.99,17,1,1
50063,40.754,-73.97399999999998,40.69300000000001,-73.98899999999998,12,1,1
37527,40.762,-73.982,40.751999999999995,-73.99,19,1,1
45501,40.802,-73.957,40.717,-73.992,15,1,1
28443,40.756,-73.988,40.754,-73.979,5,1,1
53107,40.796,-73.96600000000002,40.759,-73.993,11,1,1
57483,40.756,-73.97,40.766,-73.915,22,1,1
2945,40.733000000000004,-73.988,40.782,-73.954,20,1,1
6400,40.72,-73.98,40.73,-73.98,2,1,1
53071,40.769,-73.98899999999998,40.768,-73.983,10,1,1
50160,40.738,-73.984,40.743,-74.00399999999998,19,1,1
31282,40.769,-73.863,40.758,-73.986,8,1,1
22842,40.751999999999995,-73.98899999999998,40.759,-73.98899999999998,19,1,1
34347,40.773,-73.946,40.788000000000004,-73.97399999999998,18,1,1
22738,40.766,-73.98,40.722,-73.946,1,1,1
3257,40.756,-73.968,40.771,-73.953,3,1,1
6435,40.769,-73.863,40.73,-73.847,14,1,1
23908,40.797,-73.968,40.81800000000001,-73.945,15,1,1
26297,40.724000000000004,-73.99600000000002,40.739000000000004,-73.991,13,1,1
37408,40.764,-73.985,40.741,-73.99,14,1,1
46296,40.758,-73.98899999999998,40.758,-74.001,13,1,1
47242,40.774,-73.952,40.779,-73.945,19,1,1
7299,40.771,-73.865,40.739000000000004,-73.997,21,1,1
19304,40.746,-73.975,40.739000000000004,-73.99,19,1,1
18499,40.739000000000004,-73.983,40.766,-73.955,15,1,1
36573,40.803000000000004,-73.957,40.808,-73.95,3,1,1
38177,40.764,-73.987,40.760999999999996,-74.003,0,1,1
29517,40.816,-73.954,40.777,-73.979,6,1,1
15907,40.732,-73.955,40.713,-73.942,21,1,1
14881,40.756,-73.98,40.75,-73.991,14,1,1
1734,40.773,-73.885,40.709,-74.005,11,1,1
48504,40.755,-73.984,40.757,-73.98899999999998,14,1,1
55798,40.741,-73.987,40.742,-73.991,0,1,1
18204,40.739000000000004,-73.983,40.760999999999996,-74.003,20,1,1
33963,40.75,-73.94800000000002,40.749,-73.94800000000002,9,2,2
36187,40.741,-74.005,40.756,-73.967,3,1,1
21815,40.736999999999995,-73.98100000000002,40.751,-73.987,18,1,1
6262,40.742,-73.99,40.756,-73.998,14,1,1
45125,40.806,-73.962,40.826,-73.942,5,1,1
54768,40.77,-73.86399999999998,40.681999999999995,-73.827,17,1,1
37170,40.725,-73.984,40.779,-73.953,2,1,1
12694,40.751,-73.994,40.796,-73.969,4,1,1
52830,40.765,-73.968,40.758,-73.971,19,1,1
723,40.735,-73.99,40.736999999999995,-73.97399999999998,11,1,1
45614,40.757,-73.961,40.751,-73.99,14,1,1
29179,40.756,-73.99,40.764,-73.97800000000002,6,1,1
22440,40.745,-73.987,40.785,-73.969,19,1,1
22544,40.74800000000001,-74.00399999999998,40.76,-73.962,2,1,1
19184,40.781,-73.972,40.778,-73.975,23,1,1
29876,40.751,-73.987,40.755,-73.975,14,1,1
57723,40.738,-73.982,40.705999999999996,-74.007,15,1,1
10543,40.774,-73.982,40.736999999999995,-73.98,21,1,1
53042,40.716,-73.992,40.65,-73.961,6,1,1
41510,40.766999999999996,-73.956,40.760999999999996,-73.968,12,1,1
35831,40.766,-73.984,40.759,-73.986,13,1,1
25661,40.795,-73.973,40.775,-73.991,11,1,1
32340,40.72,-74.0,40.736999999999995,-74.006,10,1,1
31049,40.756,-73.98899999999998,40.758,-74.001,9,2,2
39396,40.62300000000001,-73.997,40.62300000000001,-73.997,0,1,1
55600,40.787,-73.979,40.777,-73.943,16,1,1
8671,40.729,-74.003,40.747,-73.99,15,1,1
53859,40.788000000000004,-73.975,40.743,-74.007,17,1,1
25257,40.78,-73.96,40.785,-73.954,10,1,1
36131,40.76,-73.988,40.751999999999995,-73.993,20,1,1
16489,40.771,-73.964,40.762,-73.972,13,1,1
42864,40.764,-73.969,40.754,-73.977,23,1,1
9652,40.742,-73.993,40.760999999999996,-73.99600000000002,0,1,1
583,40.747,-73.993,40.735,-73.995,17,1,1
41719,40.746,-73.994,40.738,-73.986,22,1,1
40592,40.848,-73.938,40.847,-73.922,22,1,1
8223,40.794000000000004,-73.94,40.729,-74.00399999999998,23,1,1
28221,40.735,-73.979,40.729,-73.985,15,1,1
38829,40.756,-73.992,40.759,-74.0,8,1,1
8560,40.719,-73.99,40.73,-73.992,13,1,1
23003,40.772,-73.953,40.789,-73.94,13,1,1
6097,40.773,-73.99,40.773,-73.96300000000002,6,1,1
52821,40.741,-73.998,40.726,-73.992,18,1,1
7531,40.759,-73.975,40.754,-73.97,16,1,1
39955,40.755,-73.971,40.778,-73.952,4,1,1
43167,40.732,-74.007,40.734,-74.009,12,1,1
50182,40.757,-73.921,40.766,-73.931,22,1,1
7718,40.731,-73.988,40.749,-73.992,17,1,1
19428,40.711,-74.01100000000002,40.746,-73.998,19,1,1
10576,40.765,-73.98100000000002,40.765,-73.969,8,1,1
1314,40.729,-74.002,40.772,-73.98899999999998,23,1,1
38269,40.783,-73.949,40.789,-73.953,11,1,1
12088,40.762,-73.96300000000002,40.764,-73.988,12,1,1
11859,40.75,-73.991,40.754,-73.976,22,1,1
52700,40.739000000000004,-73.987,40.727,-74.005,9,1,1
24748,40.794000000000004,-73.94,40.743,-73.972,18,1,1
46791,40.781,-73.977,40.758,-73.972,19,1,1
44637,40.75,-74.002,40.760999999999996,-73.986,7,1,1
34812,40.774,-73.955,40.765,-73.96600000000002,7,1,1
44050,40.769,-73.959,40.778,-73.975,12,1,1
17854,40.736,-73.99,40.766999999999996,-73.921,3,1,1
7609,40.733000000000004,-73.991,40.724000000000004,-73.982,18,1,1
60275,40.756,-73.973,40.743,-73.982,20,1,1
30457,40.733000000000004,-73.988,40.744,-73.98,23,1,1
59602,40.764,-73.967,40.775999999999996,-73.984,22,1,1
50009,40.719,-74.002,40.607,-73.997,23,1,1
34537,40.716,-74.015,40.736,-73.993,9,1,1
19454,40.758,-73.96300000000002,40.779,-73.987,19,1,1
42574,40.757,-73.98100000000002,40.782,-73.985,13,1,1
40447,40.762,-73.973,40.678000000000004,-73.999,22,1,1
17947,40.733000000000004,-74.008,40.754,-73.975,8,1,1
28394,40.735,-73.991,40.749,-73.992,15,2,2
34384,40.745,-73.999,40.718,-74.009,20,1,1
14805,40.641999999999996,-73.789,40.665,-73.863,19,1,1
15845,40.717,-73.99600000000002,40.755,-73.995,20,1,1
45415,40.782,-73.972,40.772,-73.959,13,1,1
29654,40.742,-73.988,40.743,-73.993,16,1,1
6691,40.749,-73.988,40.757,-73.983,14,1,1
14539,40.743,-74.008,40.77,-73.954,21,1,1
16643,40.775,-73.977,40.775999999999996,-73.95,15,1,1
3147,40.729,-73.97800000000002,40.745,-73.977,2,1,1
7068,40.764,-73.973,40.778,-73.97800000000002,20,1,1
27865,40.756,-73.983,40.783,-73.979,17,1,1
6768,40.736,-73.979,40.743,-73.97399999999998,15,1,1
12610,40.734,-73.999,40.723,-73.986,22,1,1
23554,40.73,-74.005,40.705,-74.007,10,1,1
10612,40.781,-73.953,40.848,-73.938,19,1,1
39096,40.727,-74.002,40.787,-73.97800000000002,22,1,1
45623,40.718,-73.991,40.714,-73.959,23,1,1
47726,40.756,-73.99,40.756,-73.971,12,1,1
