,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,hour,weekend,weekday
382199,40.767,-73.965,40.741,-73.987,22,False,True
345915,40.761,-73.965,40.666,-73.987,18,False,True
461248,40.782,-73.98,40.777,-73.987,16,False,True
344902,40.761,-73.968,40.768,-73.963,17,False,True
195770,40.744,-73.98,40.753,-73.978,7,False,True
363503,40.764,-73.971,40.762,-73.966,16,False,True
191188,40.744,-73.986,40.747,-73.993,0,False,True
263197,40.752,-73.974,40.756,-73.981,14,False,True
387932,40.767,-73.953,40.741,-74.008,11,False,True
145825,40.738,-73.998,40.747,-73.99,13,False,True
428408,40.773,-73.873,40.741,-73.981,14,False,True
48784,40.717,-73.989,40.72,-73.993,18,False,True
271636,40.755,-73.995,40.762,-73.984,20,False,True
422723,40.773,-73.953,40.789,-73.954,7,False,True
104965,40.729,-73.983,40.759,-73.987,16,True,False
447858,40.779,-73.983,40.786,-73.978,19,False,True
267670,40.752,-73.945,40.735,-73.921,14,False,True
290893,40.755,-73.971,40.834,-73.951,2,False,True
359005,40.764,-73.98,40.753,-73.993,10,False,True
188058,40.744,-73.992,40.816,-73.963,17,True,False
407872,40.77,-73.888,40.756,-73.972,10,False,True
468769,40.782,-73.95,40.774,-73.945,6,False,True
266313,40.752,-73.968,40.741,-73.984,22,False,True
90973,40.726,-73.98,40.741,-73.984,9,False,True
371430,40.764,-73.956,40.777,-73.954,17,False,True
111546,40.732,-74.001,40.726,-73.987,23,False,True
12104,40.675,-73.974,40.672,-73.957,19,True,False
295821,40.758,-74.004,40.765,-73.984,14,False,True
274136,40.755,-73.992,40.762,-73.993,1,False,True
90838,40.726,-73.98,40.726,-73.987,15,False,True
247565,40.749,-73.942,40.753,-73.903,14,False,True
333360,40.761,-73.98,40.75,-73.984,11,False,True
370630,40.764,-73.956,40.756,-73.978,10,False,True
146877,40.738,-73.995,40.732,-74.011,15,False,True
99858,40.729,-73.992,40.759,-73.981,17,False,True
366534,40.764,-73.965,40.762,-73.987,13,False,True
248849,40.752,-73.998,40.708,-74.017,22,False,True
272336,40.755,-73.992,40.723,-74.011,9,False,True
437754,40.776,-73.962,40.777,-73.975,11,False,True
480788,40.788,-73.968,40.753,-73.975,7,False,True
256491,40.752,-73.983,40.744,-74.008,15,False,True
64632,40.723,-74.007,40.675,-73.966,23,False,True
224727,40.749,-73.995,40.726,-74.002,12,True,False
211375,40.746,-73.986,40.729,-73.99,22,False,True
411569,40.773,-73.986,40.849,-73.942,23,False,True
396256,40.77,-73.983,40.786,-73.978,17,False,True
138255,40.735,-73.974,40.711,-73.972,12,False,True
438272,40.776,-73.959,40.735,-73.996,14,False,True
37999,40.714,-74.007,40.741,-73.987,11,False,True
187313,40.744,-73.992,40.756,-73.99,13,True,False
111765,40.732,-74.001,40.732,-73.987,1,True,False
22148,40.705,-74.01,40.72,-73.99,18,False,True
158426,40.741,-74.01,40.75,-73.978,1,False,True
132931,40.735,-73.989,40.642,-73.777,20,False,True
104715,40.729,-73.983,40.747,-73.987,1,True,False
127632,40.735,-73.998,40.723,-73.993,13,False,True
196239,40.744,-73.98,40.762,-73.969,17,False,True
270710,40.755,-73.995,40.732,-74.008,3,False,True
323185,40.761,-73.998,40.759,-73.999,8,False,True
27846,40.708,-74.004,40.705,-74.008,16,False,True
502675,40.821,-73.956,40.819,-73.957,9,False,True
442036,40.776,-73.953,40.75,-73.939,18,True,False
351562,40.764,-73.998,40.78,-73.984,12,True,False
316325,40.758,-73.971,40.771,-73.954,9,False,True
479131,40.788,-73.977,40.795,-73.975,18,False,True
171051,40.741,-73.986,40.672,-73.963,18,False,True
55965,40.72,-73.998,40.729,-73.993,16,False,True
265449,40.752,-73.971,40.756,-73.993,18,False,True
263848,40.752,-73.974,40.771,-73.96,16,False,True
69871,40.723,-73.998,40.759,-73.978,16,False,True
482710,40.788,-73.945,40.777,-73.951,2,True,False
184843,40.744,-73.995,40.735,-73.984,18,False,True
300377,40.758,-73.992,40.762,-73.984,19,False,True
149931,40.738,-73.992,40.771,-73.966,14,False,True
70638,40.723,-73.995,40.72,-73.987,23,False,True
494386,40.8,-73.971,40.783,-73.981,20,False,True
433606,40.776,-73.983,40.798,-73.972,14,False,True
270240,40.755,-73.998,40.765,-73.981,18,False,True
448675,40.779,-73.98,40.771,-73.948,11,False,True
500120,40.806,-73.945,40.774,-73.957,21,False,True
23367,40.705,-74.007,40.708,-74.005,15,False,True
203750,40.746,-73.998,40.738,-73.993,8,False,True
138817,40.738,-74.01,40.729,-73.987,9,True,False
406130,40.77,-73.95,40.759,-73.969,12,False,True
362314,40.764,-73.974,40.759,-73.978,20,False,True
139696,40.738,-74.007,40.705,-74.011,4,True,False
254142,40.752,-73.986,40.696,-73.939,2,False,True
163370,40.741,-74.001,40.747,-73.996,11,False,True
76159,40.723,-73.98,40.72,-73.99,21,False,True
27262,40.708,-74.01,40.762,-73.966,21,False,True
68202,40.723,-73.998,40.705,-74.014,12,False,True
250661,40.752,-73.995,40.759,-73.987,16,True,False
164666,40.741,-73.998,40.738,-74.008,22,False,True
400326,40.77,-73.962,40.762,-73.918,22,True,False
176507,40.741,-73.98,40.771,-73.957,23,False,True
489147,40.794,-73.971,40.786,-73.954,21,False,True
276861,40.755,-73.989,40.756,-73.993,18,False,True
158290,40.741,-74.01,40.747,-74.005,17,False,True
194528,40.744,-73.983,40.804,-73.969,3,True,False
215142,40.746,-73.98,40.714,-73.981,15,False,True
9979,40.648,-73.784,40.696,-73.828,7,False,True
78091,40.726,-74.007,40.72,-74.011,8,False,True
229204,40.749,-73.992,40.729,-74.002,23,False,True
437280,40.776,-73.962,40.759,-73.975,20,False,True
143743,40.738,-74.001,40.699,-73.924,2,True,False
119813,40.732,-73.989,40.804,-73.927,8,False,True
444111,40.776,-73.95,40.777,-73.948,11,False,True
143932,40.738,-74.001,40.72,-73.99,10,False,True
232384,40.749,-73.992,40.777,-73.954,9,False,True
245102,40.749,-73.974,40.756,-73.993,22,True,False
76004,40.723,-73.983,40.804,-73.957,0,False,True
337558,40.761,-73.974,40.714,-73.834,4,False,True
209166,40.746,-73.989,40.741,-73.978,21,False,True
322939,40.761,-73.998,40.747,-73.987,17,True,False
65890,40.723,-74.004,40.714,-74.017,15,False,True
502091,40.815,-73.947,40.828,-73.945,1,False,True
200162,40.744,-73.918,40.741,-73.948,12,False,True
415869,40.773,-73.965,40.759,-73.969,15,False,True
30472,40.711,-74.01,40.666,-73.987,22,False,True
302074,40.758,-73.989,40.753,-73.987,14,True,False
291991,40.755,-73.968,40.75,-73.99,11,True,False
461193,40.782,-73.98,40.774,-73.96,12,False,True
247620,40.749,-73.942,40.762,-73.969,10,False,True
399973,40.77,-73.962,40.753,-73.987,12,False,True
419102,40.773,-73.959,40.765,-73.984,8,True,False
102977,40.729,-73.986,40.744,-73.993,17,False,True
46181,40.717,-73.995,40.702,-74.017,23,False,True
405527,40.77,-73.953,40.786,-73.957,20,False,True
452636,40.779,-73.959,40.765,-73.96,17,False,True
177580,40.741,-73.977,40.759,-73.972,17,False,True
445253,40.776,-73.947,40.783,-73.951,19,False,True
61436,40.72,-73.989,40.756,-74.005,18,True,False
481708,40.788,-73.956,40.771,-73.948,15,False,True
6314,40.645,-73.793,40.759,-73.963,19,True,False
323416,40.761,-73.998,40.789,-73.972,20,False,True
175053,40.741,-73.983,40.783,-73.984,0,False,True
357289,40.764,-73.983,40.759,-73.975,16,False,True
42798,40.717,-74.01,40.756,-73.975,7,False,True
14242,40.684,-73.98,40.756,-73.963,22,False,True
107666,40.732,-74.007,40.726,-73.981,6,False,True
146197,40.738,-73.998,40.762,-73.981,8,False,True
439615,40.776,-73.956,40.732,-73.99,17,False,True
32874,40.711,-73.959,40.711,-73.954,20,False,True
330951,40.761,-73.983,40.753,-73.978,6,False,True
164103,40.741,-73.998,40.714,-73.96,6,True,False
193361,40.744,-73.983,40.738,-73.978,17,False,True
312915,40.758,-73.974,40.741,-73.996,21,False,True
225148,40.749,-73.995,40.738,-74.005,19,False,True
115207,40.732,-73.995,40.765,-73.996,4,False,True
100161,40.729,-73.992,40.78,-73.966,21,False,True
94978,40.729,-74.004,40.765,-73.996,20,False,True
472607,40.785,-73.974,40.75,-73.993,11,False,True
213726,40.746,-73.983,40.738,-74.005,21,False,True
26189,40.708,-74.013,40.717,-74.011,8,True,False
407554,40.77,-73.921,40.777,-73.978,23,False,True
111421,40.732,-74.001,40.723,-73.984,10,False,True
59928,40.72,-73.989,40.714,-73.99,15,False,True
100544,40.729,-73.989,40.708,-74.005,1,False,True
338534,40.761,-73.974,40.75,-73.984,7,False,True
66975,40.723,-74.001,40.714,-73.993,17,True,False
454394,40.779,-73.956,40.765,-73.963,20,False,True
326395,40.761,-73.989,40.756,-73.978,6,False,True
264635,40.752,-73.971,40.729,-73.987,10,False,True
349393,40.761,-73.959,40.78,-73.948,12,True,False
485907,40.791,-73.968,40.786,-73.957,13,False,True
176021,40.741,-73.98,40.747,-73.993,2,True,False
131879,40.735,-73.992,40.744,-74.011,21,False,True
332478,40.761,-73.98,40.708,-74.017,15,True,False
141518,40.738,-74.007,40.774,-73.99,21,False,True
441898,40.776,-73.953,40.744,-73.978,17,False,True
202319,40.746,-74.004,40.741,-73.993,17,True,False
44838,40.717,-74.001,40.714,-73.996,7,False,True
49826,40.717,-73.986,40.732,-74.002,20,False,True
202696,40.746,-74.004,40.759,-73.987,17,False,True
478765,40.788,-73.977,40.777,-73.951,21,False,True
177980,40.741,-73.974,40.729,-74.005,6,False,True
273766,40.755,-73.992,40.756,-73.975,14,False,True
418479,40.773,-73.962,40.813,-73.945,15,True,False
464130,40.782,-73.971,40.786,-73.954,9,False,True
128865,40.735,-73.995,40.666,-73.954,20,False,True
424570,40.773,-73.947,40.771,-73.867,8,False,True
231715,40.749,-73.992,40.762,-73.969,7,False,True
216940,40.746,-73.977,40.738,-73.993,12,False,True
92998,40.729,-74.007,40.753,-73.999,0,False,True
408085,40.77,-73.87,40.717,-73.993,18,False,True
46903,40.717,-73.992,40.705,-73.951,22,True,False
148191,40.738,-73.992,40.717,-74.008,9,False,True
189700,40.744,-73.989,40.759,-73.993,23,False,True
189785,40.744,-73.989,40.762,-73.999,20,False,True
400107,40.77,-73.962,40.756,-73.966,21,False,True
154498,40.738,-73.983,40.717,-74.017,13,False,True
484342,40.791,-73.974,40.789,-73.966,16,False,True
105529,40.729,-73.98,40.726,-73.954,2,False,True
155251,40.738,-73.983,40.747,-73.984,19,False,True
66257,40.723,-74.004,40.735,-73.999,22,False,True
240086,40.749,-73.98,40.762,-73.987,18,False,True
218165,40.746,-73.974,40.711,-73.981,18,False,True
72385,40.723,-73.992,40.732,-74.005,12,True,False
251031,40.752,-73.995,40.777,-74.011,0,False,True
24237,40.705,-74.007,40.771,-73.873,17,False,True
276932,40.755,-73.989,40.756,-73.975,21,False,True
272638,40.755,-73.992,40.735,-73.975,19,False,True
268557,40.755,-74.004,40.756,-73.996,10,False,True
51563,40.72,-74.013,40.786,-73.957,20,False,True
80091,40.726,-74.004,40.756,-73.936,11,True,False
364874,40.764,-73.968,40.756,-73.987,13,False,True
258737,40.752,-73.98,40.756,-73.99,1,True,False
156136,40.738,-73.98,40.729,-73.996,21,False,True
296574,40.758,-74.001,40.759,-73.981,12,False,True
19634,40.702,-74.01,40.738,-73.984,21,False,True
219711,40.746,-73.971,40.759,-73.963,11,True,False
54692,40.72,-74.001,40.732,-74.002,1,False,True
421629,40.773,-73.956,40.789,-73.978,20,False,True
105846,40.729,-73.98,40.756,-73.99,11,False,True
392132,40.767,-73.864,40.786,-73.975,16,False,True
173125,40.741,-73.986,40.795,-73.942,1,False,True
113712,40.732,-73.998,40.741,-73.993,19,False,True
278398,40.755,-73.986,40.741,-73.993,23,False,True
198000,40.744,-73.977,40.777,-73.951,21,False,True
197577,40.744,-73.977,40.744,-73.978,8,False,True
193063,40.744,-73.983,40.732,-73.999,17,False,True
306271,40.758,-73.986,40.774,-73.99,22,False,True
216943,40.746,-73.977,40.738,-73.993,22,False,True
148512,40.738,-73.992,40.726,-73.984,20,False,True
74547,40.723,-73.986,40.723,-73.996,23,False,True
245162,40.749,-73.974,40.756,-73.978,20,False,True
395709,40.77,-73.983,40.771,-73.966,15,False,True
378353,40.767,-73.983,40.759,-73.984,18,False,True
476400,40.785,-73.953,40.783,-73.951,9,True,False
321025,40.758,-73.962,40.777,-73.948,13,False,True
147830,40.738,-73.995,40.774,-73.951,0,False,True
302050,40.758,-73.989,40.753,-73.996,20,False,True
419128,40.773,-73.959,40.765,-73.969,12,False,True
409617,40.773,-73.992,40.726,-73.993,9,False,True
316263,40.758,-73.971,40.771,-73.987,17,False,True
209476,40.746,-73.989,40.75,-73.993,11,False,True
407157,40.77,-73.947,40.771,-73.963,9,False,True
414105,40.773,-73.98,40.717,-74.017,18,False,True
166373,40.741,-73.995,40.741,-73.984,10,False,True
496193,40.8,-73.959,40.813,-73.942,12,False,True
99252,40.729,-73.992,40.741,-73.987,21,False,True
401036,40.77,-73.962,40.789,-73.978,14,False,True
165631,40.741,-73.995,40.72,-73.987,13,False,True
462217,40.782,-73.977,40.75,-73.999,22,False,True
218310,40.746,-73.974,40.726,-74.005,14,False,True
135272,40.735,-73.986,40.741,-73.981,23,False,True
97653,40.729,-73.995,40.738,-73.99,21,False,True
213739,40.746,-73.983,40.738,-73.996,18,False,True
484850,40.791,-73.971,40.759,-73.969,18,True,False
22430,40.705,-74.01,40.735,-73.987,14,False,True
102817,40.729,-73.986,40.738,-74.005,23,False,True
456272,40.779,-73.953,40.774,-73.963,21,False,True
55179,40.72,-74.001,40.771,-73.954,12,False,True
10945,40.66,-73.992,40.675,-73.969,0,False,True
226816,40.749,-73.995,40.762,-73.999,16,False,True
192020,40.744,-73.986,40.765,-73.984,18,True,False
212175,40.746,-73.986,40.75,-73.981,13,True,False
455732,40.779,-73.953,40.687,-73.993,8,False,True
39347,40.714,-73.995,40.717,-73.954,2,True,False
311766,40.758,-73.977,40.765,-73.963,15,False,True
256821,40.752,-73.983,40.756,-74.002,15,False,True
212240,40.746,-73.986,40.753,-74.005,14,False,True
343565,40.761,-73.968,40.741,-73.978,6,False,True
255086,40.752,-73.986,40.756,-73.975,10,False,True
456151,40.779,-73.953,40.768,-73.96,10,False,True
339910,40.761,-73.974,40.774,-73.957,11,False,True
334367,40.761,-73.98,40.768,-73.984,23,False,True
208288,40.746,-73.992,40.78,-73.954,17,False,True
30166,40.711,-74.013,40.735,-73.861,2,True,False
225614,40.749,-73.995,40.747,-74.008,6,False,True
188923,40.744,-73.989,40.738,-74.011,23,False,True
39662,40.714,-73.992,40.696,-73.978,11,False,True
350446,40.761,-73.956,40.783,-73.981,7,False,True
19755,40.702,-74.01,40.75,-73.978,9,False,True
340384,40.761,-73.974,40.789,-73.966,16,False,True
40332,40.714,-73.962,40.678,-73.978,20,False,True
257277,40.752,-73.983,40.78,-73.96,21,False,True
17151,40.696,-73.971,40.678,-73.807,8,False,True
90037,40.726,-73.983,40.714,-73.984,18,False,True
324277,40.761,-73.995,40.78,-73.984,17,True,False
27933,40.708,-74.004,40.72,-73.99,17,True,False
59796,40.72,-73.989,40.711,-74.014,0,False,True
69670,40.723,-73.998,40.75,-73.978,23,False,True
370842,40.764,-73.956,40.762,-73.981,9,False,True
199741,40.744,-73.93,40.75,-73.93,8,False,True
280939,40.755,-73.983,40.762,-73.987,12,False,True
23839,40.705,-74.007,40.741,-73.987,14,False,True
133243,40.735,-73.989,40.723,-73.993,22,True,False
29743,40.711,-74.016,40.762,-74.002,10,False,True
383279,40.767,-73.965,40.807,-73.969,21,False,True
40210,40.714,-73.983,40.729,-73.984,19,False,True
307954,40.758,-73.983,40.768,-73.984,15,False,True
26383,40.708,-74.013,40.735,-73.99,2,False,True
319837,40.758,-73.965,40.777,-73.954,7,False,True
78591,40.726,-74.007,40.75,-73.942,14,False,True
412126,40.773,-73.983,40.753,-73.996,13,False,True
219663,40.746,-73.971,40.756,-73.999,8,False,True
476266,40.785,-73.953,40.777,-73.96,20,False,True
117028,40.732,-73.992,40.75,-73.981,5,False,True
338931,40.761,-73.974,40.756,-73.975,23,True,False
26176,40.708,-74.013,40.714,-73.999,12,False,True
483352,40.791,-73.977,40.786,-73.981,15,False,True
24479,40.705,-74.004,40.774,-73.873,16,True,False
242562,40.749,-73.977,40.753,-73.99,13,False,True
185800,40.744,-73.995,40.768,-73.867,13,True,False
30904,40.711,-74.01,40.723,-74.005,18,False,True
302609,40.758,-73.989,40.762,-73.981,3,True,False
119156,40.732,-73.989,40.75,-73.996,22,False,True
328678,40.761,-73.986,40.762,-73.987,2,True,False
353921,40.764,-73.989,40.759,-73.993,18,False,True
175621,40.741,-73.98,40.732,-74.005,22,False,True
316904,40.758,-73.968,40.723,-73.867,1,False,True
386158,40.767,-73.956,40.69,-73.99,8,False,True
156279,40.738,-73.98,40.735,-73.99,19,True,False
244814,40.749,-73.974,40.747,-73.99,19,False,True
38024,40.714,-74.007,40.747,-74.011,22,False,True
376196,40.767,-73.986,40.756,-73.972,15,False,True
34817,40.714,-74.016,40.741,-73.975,17,False,True
172491,40.741,-73.986,40.756,-73.975,15,False,True
2616,40.642,-73.784,40.663,-73.804,15,False,True
263003,40.752,-73.974,40.753,-74.005,7,False,True
230599,40.749,-73.992,40.75,-73.99,4,False,True
427511,40.773,-73.873,40.699,-73.921,13,False,True
331695,40.761,-73.983,40.768,-73.981,11,False,True
329963,40.761,-73.983,40.723,-73.987,2,True,False
447676,40.779,-73.983,40.78,-73.972,12,False,True
247778,40.749,-73.936,40.75,-73.936,15,False,True
170511,40.741,-73.989,40.753,-73.984,10,False,True
41324,40.717,-74.016,40.729,-74.011,10,True,False
230476,40.749,-73.992,40.747,-73.978,7,False,True
454521,40.779,-73.956,40.768,-73.96,12,False,True
74639,40.723,-73.986,40.726,-73.981,23,False,True
344198,40.761,-73.968,40.756,-73.966,14,False,True
267340,40.752,-73.965,40.753,-73.978,5,False,True
122785,40.732,-73.977,40.714,-74.017,8,False,True
314048,40.758,-73.974,40.774,-73.984,17,False,True
416229,40.773,-73.965,40.771,-73.993,14,False,True
389341,40.767,-73.903,40.759,-73.921,11,False,True
376539,40.767,-73.986,40.765,-73.993,22,False,True
345718,40.761,-73.968,40.789,-73.975,1,False,True
220951,40.749,-74.007,40.738,-73.996,12,False,True
165632,40.741,-73.995,40.72,-73.987,20,False,True
231641,40.749,-73.992,40.762,-73.981,21,True,False
386335,40.767,-73.956,40.738,-73.987,16,False,True
222834,40.749,-74.004,40.765,-73.981,1,False,True
67280,40.723,-74.001,40.732,-74.008,8,False,True
194624,40.744,-73.98,40.705,-73.96,3,False,True
352443,40.764,-73.992,40.759,-73.987,21,False,True
173176,40.741,-73.983,40.618,-74.032,5,False,True
449892,40.779,-73.977,40.783,-73.981,13,True,False
417653,40.773,-73.962,40.765,-73.969,16,False,True
260614,40.752,-73.977,40.741,-74.005,23,False,True
117,40.63,-74.022,40.612,-73.906,21,False,True
341858,40.761,-73.971,40.759,-73.972,14,False,True
381518,40.767,-73.968,40.768,-73.963,14,False,True
464584,40.782,-73.959,40.759,-73.987,7,False,True
31380,40.711,-74.01,40.759,-73.99,15,False,True
486954,40.791,-73.953,40.789,-73.954,16,False,True
404341,40.77,-73.953,40.726,-73.984,21,True,False
439882,40.776,-73.956,40.756,-73.984,8,False,True
319730,40.758,-73.965,40.771,-73.951,20,False,True
356428,40.764,-73.983,40.741,-74.008,12,False,True
73459,40.723,-73.989,40.738,-74.002,21,False,True
469072,40.782,-73.95,40.792,-73.966,9,False,True
243330,40.749,-73.977,40.765,-73.972,18,False,True
348076,40.761,-73.962,40.768,-73.984,8,False,True
317343,40.758,-73.968,40.75,-73.972,12,False,True
285863,40.755,-73.974,40.648,-73.783,16,False,True
379661,40.767,-73.983,40.783,-73.978,11,False,True
358370,40.764,-73.98,40.648,-73.786,17,False,True
301543,40.758,-73.989,40.738,-73.954,4,False,True
233594,40.749,-73.989,40.753,-74.005,16,False,True
499851,40.806,-73.953,40.777,-73.96,11,False,True
460494,40.782,-73.98,40.741,-74.002,14,False,True
425409,40.773,-73.876,40.702,-73.918,17,False,True
435576,40.776,-73.977,40.774,-73.984,17,False,True
307028,40.758,-73.983,40.741,-73.984,19,False,True
199112,40.744,-73.974,40.771,-73.984,18,False,True
124224,40.735,-74.007,40.729,-74.005,23,False,True
242145,40.749,-73.977,40.744,-73.984,17,False,True
124034,40.735,-74.007,40.72,-74.011,19,False,True
231079,40.749,-73.992,40.756,-73.993,19,False,True
